QueryID,Tables,truecardinality_Estimate
873,MC T,70431
873,CI T,60457
873,MK T,186
873,MC MI,5184962
873,CI MI,628183
873,MI MK,35985
873,CI MC,1011738
873,MC MK,30581
873,CI MK,4068
873,MC MI T,314086
873,CI MI T,34389
873,MI MK T,2382
873,CI MC T,59219
873,MC MK T,1941
873,CI MK T,211
873,CI MC MI,6510617
873,MC MI MK,636025
873,CI MI MK,45138
873,CI MC MK,37195
873,CI MC MI T,430873
873,MC MI MK T,40246
873,CI MI MK T,3020
873,CI MC MK T,2530
873,CI MC MI MK,811078
873,CI MC MI MK T,53915
874,MI T,516
874,MC T,182
874,CI T,1577
874,MK T,2
874,MC MI,5184962
874,CI MI,43657507
874,MI MK,3972
874,CI MC,47470011
874,MC MK,1767
874,CI MK,12733
874,MC MI T,18427
874,CI MI T,193692
874,MI MK T,328
874,CI MC T,49412
874,MC MK T,73
874,CI MK T,755
874,CI MC MI,620883255
874,MC MI MK,101380
874,CI MI MK,868344
874,CI MC MK,284196
874,CI MC MI T,7113668
874,MC MI MK T,11922
874,CI MI MK T,123590
874,CI MC MK T,27615
874,CI MC MI MK,25491708
874,CI MC MI MK T,4501590
875,MI T,57149
875,MC T,153160
875,CI T,436234
875,MK T,1
875,MC MI,5184962
875,CI MI,14941110
875,MI MK,67
875,CI MC,11923191
875,MC MK,16
875,CI MK,138
875,MC MI T,1019056
875,CI MI T,3925173
875,MI MK T,67
875,CI MC T,3791931
875,MC MK T,15
875,CI MK T,130
875,CI MC MI,268021715
875,MC MI MK,1005
875,CI MI MK,8710
875,CI MC MK,1958
875,CI MC MI T,98721621
875,MC MI MK T,1005
875,CI MI MK T,8710
875,CI MC MK T,1950
875,CI MC MI MK,130650
875,CI MC MI MK T,130650
876,MI T,228661
876,MC T,16496
876,CI T,288173
876,MK T,1
876,MC MI,47903401
876,CI MI,460456073
876,MI MK,298
876,CI MC,47470011
876,MC MK,27
876,CI MK,187
876,MC MI T,1363827
876,CI MI T,12271043
876,MI MK T,298
876,CI MC T,1144822
876,MC MK T,27
876,CI MK T,187
876,CI MC MI,4679397494
876,MC MI MK,8046
876,CI MI MK,55726
876,CI MC MK,5049
876,CI MC MI T,191165770
876,MC MI MK T,8046
876,CI MI MK T,55726
876,CI MC MK T,5049
876,CI MC MI MK,1504602
876,CI MC MI MK T,1504602
877,MI T,77
877,MC T,33
877,CI T,487
877,MK T,1
877,MC MI,10905021
877,CI MI,84550565
877,MI MK,1757
877,CI MC,80274241
877,MC MK,1423
877,CI MK,8421
877,MC MI T,1161
877,CI MI T,10615
877,MI MK T,57
877,CI MC T,3848
877,MC MK T,20
877,CI MK T,178
877,CI MC MI,949191436
877,MC MI MK,37658
877,CI MI MK,171341
877,CI MC MK,118766
877,CI MC MI T,203416
877,MC MI MK T,1140
877,CI MI MK T,10146
877,CI MC MK T,3560
877,CI MC MI MK,3943083
877,CI MC MI MK T,202920
878,MI T,18136
878,MC T,371588
878,CI T,6053708
878,MK T,8
878,MC MI,119684
878,CI MI,3188427
878,MI MK,74
878,CI MC,32804230
878,MC MK,63
878,CI MK,2464
878,MC MI T,73513
878,CI MI T,1956661
878,MI MK T,45
878,CI MC T,9529443
878,MC MK T,40
878,CI MK T,1459
878,CI MC MI,13439054
878,MC MI MK,410
878,CI MI MK,21986
878,CI MC MK,11892
878,CI MC MI T,8398459
878,MC MI MK T,260
878,CI MI MK T,15673
878,CI MC MK T,8038
878,CI MC MI MK,119910
878,CI MC MI MK T,90812
879,MI T,1540
879,MC T,2313
879,CI T,11763
879,MK T,5
879,MC MI,882235
879,CI MI,5870935
879,MI MK,961
879,CI MC,10919456
879,MC MK,1788
879,CI MK,23309
879,MC MI T,1670
879,CI MI T,11063
879,MI MK T,7
879,CI MC T,12696
879,MC MK T,7
879,CI MK T,64
879,CI MC MI,9525241
879,MC MI MK,2441
879,CI MI MK,32794
879,CI MC MK,64905
879,CI MC MI T,12422
879,MC MI MK T,11
879,CI MI MK T,96
879,CI MC MK T,126
879,CI MC MI MK,94397
879,CI MC MI MK T,220
880,MI T,8168
880,MC T,9331
880,CI T,71341
880,MK T,3
880,MC MI,10905021
880,CI MI,84550565
880,MI MK,3325
880,CI MC,80274241
880,MC MK,3510
880,CI MK,20424
880,MC MI T,32383
880,CI MI T,225797
880,MI MK T,27
880,CI MC T,220639
880,MC MK T,17
880,CI MK T,199
880,CI MC MI,949191436
880,MC MI MK,72826
880,CI MI MK,367612
880,CI MC MK,343566
880,CI MC MI T,1577647
880,MC MI MK T,157
880,CI MI MK T,1778
880,CI MC MK T,1246
880,CI MC MI MK,9756863
880,CI MC MI MK T,11222
881,MI T,4413328
881,MI_IDX T,335899
881,CI T,1330568
881,MK T,1527272
881,MI MI_IDX,20885030
881,CI MI,105623317
881,MI MK,235420417
881,CI MI_IDX,11142895
881,MI_IDX MK,10424626
881,CI MK,51601086
881,MI MI_IDX T,7172787
881,CI MI T,35292263
881,MI MK T,108868510
881,CI MI_IDX T,2661415
881,MI_IDX MK T,3970415
881,CI MK T,20193046
881,CI MI MI_IDX,253637837
881,MI MI_IDX MK,696176855
881,CI MI MK,4167340267
881,CI MI_IDX MK,142396626
881,CI MI MI_IDX T,93268919
881,MI MI_IDX MK T,327500655
881,CI MI MK T,2009629459
881,CI MI_IDX MK T,58029616
881,CI MI MI_IDX MK,12706337233
881,CI MI MI_IDX MK T,6158827704
882,MI T,1028
882,MI_IDX T,15
882,CI T,110
882,MK T,1
882,MI MI_IDX,6930334
882,CI MI,111207799
882,MI MK,207
882,CI MI_IDX,2264273
882,MI_IDX MK,1
882,CI MK,82
882,MI MI_IDX T,734
882,CI MI T,19879
882,MI MK T,207
882,CI MI_IDX T,109
882,MI_IDX MK T,1
882,CI MK T,82
882,CI MI MI_IDX,104395233
882,MI MI_IDX MK,207
882,CI MI MK,16974
882,CI MI_IDX MK,82
882,CI MI MI_IDX T,19867
882,MI MI_IDX MK T,207
882,CI MI MK T,16974
882,CI MI_IDX MK T,82
882,CI MI MI_IDX MK,16974
882,CI MI MI_IDX MK T,16974
883,MI T,10535
883,MI_IDX T,14187
883,CI T,126397
883,MK T,140584
883,MI MI_IDX,146409
883,CI MI,7037071
883,MI MK,13659933
883,CI MI_IDX,2264273
883,MI_IDX MK,3461792
883,CI MK,56877800
883,MI MI_IDX T,10480
883,CI MI T,654814
883,MI MK T,908343
883,CI MI_IDX T,80441
883,MI_IDX MK T,102966
883,CI MK T,4325128
883,CI MI MI_IDX,7036478
883,MI MI_IDX MK,13658796
883,CI MI MK,928691753
883,CI MI_IDX MK,55721295
883,CI MI MI_IDX T,654776
883,MI MI_IDX MK T,908314
883,CI MI MK T,95697549
883,CI MI_IDX MK T,4239311
883,CI MI MI_IDX MK,928690419
883,CI MI MI_IDX MK T,95697536
884,MI T,14835720
884,MI_IDX T,459925
884,CI T,7451973
884,MK T,411
884,MI MI_IDX,6930334
884,CI MI,75890700
884,MI MK,27407
884,CI MI_IDX,2355544
884,MI_IDX MK,369
884,CI MK,4288
884,MI MI_IDX T,6930334
884,CI MI T,75890700
884,MI MK T,27407
884,CI MI_IDX T,2355544
884,MI_IDX MK T,369
884,CI MK T,4288
884,CI MI MI_IDX,57234028
884,MI MI_IDX MK,26984
884,CI MI MK,478809
884,CI MI_IDX MK,4191
884,CI MI MI_IDX T,57234028
884,MI MI_IDX MK T,26984
884,CI MI MK T,478809
884,CI MI_IDX MK T,4191
884,CI MI MI_IDX MK,477796
884,CI MI MI_IDX MK T,477796
885,MI T,7690
885,MI_IDX T,22395
885,CI T,641329
885,MK T,4
885,MI MI_IDX,1249938
885,CI MI,28413761
885,MI MK,408
885,CI MI_IDX,40911741
885,MI_IDX MK,177
885,CI MK,3295
885,MI MI_IDX T,20471
885,CI MI T,746408
885,MI MK T,16
885,CI MI_IDX T,752000
885,MI_IDX MK T,9
885,CI MK T,222
885,CI MI MI_IDX,83312200
885,MI MI_IDX MK,1221
885,CI MI MK,33662
885,CI MI_IDX MK,9108
885,CI MI MI_IDX T,2259522
885,MI MI_IDX MK T,48
885,CI MI MK T,935
885,CI MI_IDX MK T,573
885,CI MI MI_IDX MK,100950
885,CI MI MI_IDX MK T,2805
886,MI T,14504
886,MI_IDX T,13235
886,CI T,798509
886,MK T,28
886,MI MI_IDX,559610
886,CI MI,43657507
886,MI MK,5997
886,CI MI_IDX,13626495
886,MI_IDX MK,527
886,CI MK,40205
886,MI MI_IDX T,13859
886,CI MI T,2144792
886,MI MK T,341
886,CI MI_IDX T,408668
886,MI_IDX MK T,28
886,CI MK T,2569
886,CI MI MI_IDX,42763390
886,MI MI_IDX MK,5981
886,CI MI MK,817707
886,CI MI_IDX MK,37442
886,CI MI MI_IDX T,2130448
886,MI MI_IDX MK T,341
886,CI MI MK T,47110
886,CI MI_IDX MK T,2569
886,CI MI MI_IDX MK,817334
886,CI MI MI_IDX MK T,47110
887,MI T,1228614
887,MI_IDX T,32833
887,CI T,129739
887,MK T,741
887,MI MI_IDX,6930334
887,CI MI,111207799
887,MI MK,287861
887,CI MI_IDX,2264273
887,MI_IDX MK,4748
887,CI MK,64150
887,MI MI_IDX T,739364
887,CI MI T,12965210
887,MI MK T,45442
887,CI MI_IDX T,119845
887,MI_IDX MK T,697
887,CI MK T,8093
887,CI MI MI_IDX,104395233
887,MI MI_IDX MK,280190
887,CI MI MK,9475900
887,CI MI_IDX MK,63179
887,CI MI MI_IDX T,12871358
887,MI MI_IDX MK T,44827
887,CI MI MK T,1430519
887,CI MI_IDX MK T,8055
887,CI MI MI_IDX MK,9467279
887,CI MI MI_IDX MK T,1429981
888,MI T,1196071
888,MI_IDX T,40752
888,CI T,827847
888,MK T,423529
888,MI MI_IDX,6930334
888,CI MI,160233289
888,MI MK,235420417
888,CI MI_IDX,4798120
888,MI_IDX MK,3461792
888,CI MK,78775652
888,MI MI_IDX T,664793
888,CI MI T,15045457
888,MI MK T,24572004
888,CI MI_IDX T,430951
888,MI_IDX MK T,344470
888,CI MK T,7699794
888,CI MI MI_IDX,128493298
888,MI MI_IDX MK,226695005
888,CI MI MK,8341161975
888,CI MI_IDX MK,73188796
888,CI MI MI_IDX T,12966576
888,MI MI_IDX MK T,23916125
888,CI MI MK T,859526840
888,CI MI_IDX MK T,7335253
888,CI MI MI_IDX MK,8286390134
888,CI MI MI_IDX MK T,855960144
889,MI T,9696673
889,MI_IDX T,321464
889,CI T,2636234
889,MK T,3127833
889,MI MI_IDX,6930334
889,CI MI,111207799
889,MI MK,235420417
889,CI MI_IDX,2264273
889,MI_IDX MK,3461792
889,CI MK,56877800
889,MI MI_IDX T,4909290
889,CI MI T,77884769
889,MI MK T,165303322
889,CI MI_IDX T,1564799
889,MI_IDX MK T,2451360
889,CI MK T,39470490
889,CI MI MI_IDX,104395233
889,MI MI_IDX MK,226695005
889,CI MI MK,10372668168
889,CI MI_IDX MK,55721295
889,CI MI MI_IDX T,73934630
889,MI MI_IDX MK T,159345298
889,CI MI MK T,7180922748
889,CI MI_IDX MK T,38797533
889,CI MI MI_IDX MK,10361527817
889,CI MI MI_IDX MK T,7173609623
890,MI T,8888
890,MI_IDX T,34993
890,CI T,197725
890,MK T,1
890,MI MI_IDX,446151
890,CI MI,4961059
890,MI MK,36
890,CI MI_IDX,14406374
890,MI_IDX MK,15
890,CI MK,118
890,MI MI_IDX T,26964
890,CI MI T,308308
890,MI MK T,28
890,CI MI_IDX T,339131
890,MI_IDX MK T,3
890,CI MK T,31
890,CI MI MI_IDX,15224255
890,MI MI_IDX MK,108
890,CI MI MK,1146
890,CI MI_IDX MK,354
890,CI MI MI_IDX T,952005
890,MI MI_IDX MK T,84
890,CI MI MK T,868
890,CI MI_IDX MK T,93
890,CI MI MI_IDX MK,3438
890,CI MI MI_IDX MK T,2604
891,MI T,161491
891,MI_IDX T,143801
891,CI T,7299002
891,MK T,123
891,MI MI_IDX,300407
891,CI MI,23634498
891,MI MK,1991
891,CI MI_IDX,13626495
891,MI_IDX MK,294
891,CI MK,16938
891,MI MI_IDX T,139254
891,CI MI T,15711766
891,MI MK T,1371
891,CI MI_IDX T,4503533
891,MI_IDX MK T,118
891,CI MK T,11276
891,CI MI MI_IDX,22552005
891,MI MI_IDX MK,1991
891,CI MI MK,268810
891,CI MI_IDX MK,16510
891,CI MI MI_IDX T,15224904
891,MI MI_IDX MK T,1371
891,CI MI MK T,212573
891,CI MI_IDX MK T,11205
891,CI MI MI_IDX MK,268810
891,CI MI MI_IDX MK T,212573
892,MI T,11101
892,MI_IDX T,8633
892,CI T,31776
892,MK T,9
892,MI MI_IDX,3367474
892,CI MI,10424639
892,MI MK,8894
892,CI MI_IDX,6227566
892,MI_IDX MK,2796
892,CI MK,7127
892,MI MI_IDX T,16306
892,CI MI T,55001
892,MI MK T,89
892,CI MI_IDX T,53856
892,MI_IDX MK T,27
892,CI MK T,81
892,CI MI MI_IDX,22368357
892,MI MI_IDX MK,26866
892,CI MI MK,94442
892,CI MI_IDX MK,20296
892,CI MI MI_IDX T,126407
892,MI MI_IDX MK T,267
892,CI MI MK T,925
892,CI MI_IDX MK T,243
892,CI MI MI_IDX MK,289345
892,CI MI MI_IDX MK T,2775
893,MI T,1388469
893,MI_IDX T,79121
893,CI T,334223
893,MK T,6
893,MI MI_IDX,20885030
893,CI MI,75890700
893,MI MK,10589
893,CI MI_IDX,7070449
893,MI_IDX MK,597
893,CI MK,1422
893,MI MI_IDX T,1463621
893,CI MI T,6844069
893,MI MK T,841
893,CI MI_IDX T,440035
893,MI_IDX MK T,19
893,CI MK T,121
893,CI MI MI_IDX,173149867
893,MI MI_IDX MK,31705
893,CI MI MK,82986
893,CI MI_IDX MK,4035
893,CI MI MI_IDX T,15076748
893,MI MI_IDX MK T,2824
893,CI MI MK T,10848
893,CI MI_IDX MK T,366
893,CI MI MI_IDX MK,253656
893,CI MI MI_IDX MK T,33447
894,MI T,118062
894,MI_IDX T,268657
894,CI T,5619730
894,MK T,524
894,MI MI_IDX,146409
894,CI MI,4961059
894,MI MK,4143
894,CI MI_IDX,4798120
894,MI_IDX MK,1091
894,CI MK,20048
894,MI MI_IDX T,117795
894,CI MI T,4021808
894,MI MK T,3585
894,CI MI_IDX T,2672528
894,MI_IDX MK T,431
894,CI MK T,9067
894,CI MI MI_IDX,4952506
894,MI MI_IDX MK,4143
894,CI MI MK,168905
894,CI MI_IDX MK,18902
894,CI MI MI_IDX T,4020960
894,MI MI_IDX MK T,3585
894,CI MI MK T,151093
894,CI MI_IDX MK T,8763
894,CI MI MI_IDX MK,168905
894,CI MI MI_IDX MK T,151093
895,MI T,12147411
895,MI_IDX T,1208066
895,CI T,3306169
895,MK T,488
895,MI MI_IDX,20885030
895,CI MI,111207799
895,MI MK,48673
895,CI MI_IDX,6805589
895,MI_IDX MK,1422
895,CI MK,12126
895,MI MI_IDX T,18564314
895,CI MI T,97351437
895,MI MK T,43975
895,CI MI_IDX T,5932580
895,MI_IDX MK T,1281
895,CI MK T,10682
895,CI MI MI_IDX,319607287
895,MI MI_IDX MK,146499
895,CI MI MK,2597416
895,CI MI_IDX MK,36325
895,CI MI MI_IDX T,283004362
895,MI MI_IDX MK T,132621
895,CI MI MK T,2294156
895,CI MI_IDX MK T,32050
895,CI MI MI_IDX MK,8119380
895,CI MI MI_IDX MK T,7209924
896,MI T,22930
896,MI_IDX T,141906
896,CI T,21419885
896,MK T,645461
896,MI MI_IDX,42499
896,CI MI,2554763
896,MI MK,1162214
896,CI MI_IDX,13626495
896,MI_IDX MK,3461792
896,CI MK,215765477
896,MI MI_IDX T,15539
896,CI MI T,919321
896,MI MK T,100896
896,CI MI_IDX T,5049856
896,MI_IDX MK T,369140
896,CI MK T,21864536
896,CI MI MI_IDX,2203741
896,MI MI_IDX MK,1108767
896,CI MI MK,99153842
896,CI MI_IDX MK,200542501
896,CI MI MI_IDX T,728738
896,MI MI_IDX MK T,87522
896,CI MI MK T,4891260
896,CI MI_IDX MK T,16583209
896,CI MI MI_IDX MK,98086467
896,CI MI MI_IDX MK T,4582278
897,MI T,1026538
897,MI_IDX T,596912
897,CI T,933965
897,MK T,55
897,MI MI_IDX,3367474
897,CI MI,20080251
897,MI MK,200
897,CI MI_IDX,6805589
897,MI_IDX MK,207
897,CI MK,341
897,MI MI_IDX T,2069709
897,CI MI T,13368094
897,MI MK T,174
897,CI MI_IDX T,2375168
897,MI_IDX MK T,162
897,CI MK T,254
897,CI MI MI_IDX,54114413
897,MI MI_IDX MK,594
897,CI MI MK,8599
897,CI MI_IDX MK,1011
897,CI MI MI_IDX T,40121290
897,MI MI_IDX MK T,519
897,CI MI MK T,8455
897,CI MI_IDX MK T,762
897,CI MI MI_IDX MK,25785
897,CI MI MI_IDX MK T,25365
898,MI T,8301049
898,MI_IDX T,629900
898,CI T,3811955
898,MK T,3142
898,MI MI_IDX,20885030
898,CI MI,160233289
898,MI MK,274378
898,CI MI_IDX,14406374
898,MI_IDX MK,11620
898,CI MK,97795
898,MI MI_IDX T,13638164
898,CI MI T,114058824
898,MI MK T,244407
898,CI MI_IDX T,7421510
898,MI_IDX MK T,8674
898,CI MK T,78402
898,CI MI MI_IDX,390441379
898,MI MI_IDX MK,824805
898,CI MI MK,10988802
898,CI MI_IDX MK,282714
898,CI MI MI_IDX T,308803318
898,MI MI_IDX MK T,740406
898,CI MI MK T,10342644
898,CI MI_IDX MK T,230811
898,CI MI MI_IDX MK,33897213
898,CI MI MI_IDX MK T,32012217
899,MI T,6481
899,MI_IDX T,437895
899,CI T,9540457
899,MK T,102
899,MI MI_IDX,6588
899,CI MI,201981
899,MI MK,44
899,CI MI_IDX,4798120
899,MI_IDX MK,94
899,CI MK,1882
899,MI MI_IDX T,6449
899,CI MI T,198591
899,MI MK T,39
899,CI MI_IDX T,4577787
899,MI_IDX MK T,92
899,CI MK T,1803
899,CI MI MI_IDX,201951
899,MI MI_IDX MK,44
899,CI MI MK,1938
899,CI MI_IDX MK,1842
899,CI MI MI_IDX T,198561
899,MI MI_IDX MK T,39
899,CI MI MK T,1623
899,CI MI_IDX MK T,1763
899,CI MI MI_IDX MK,1938
899,CI MI MI_IDX MK T,1623
900,MI T,6069975
900,MI_IDX T,667595
900,CI T,15284177
900,MK T,16
900,MI MI_IDX,20885030
900,CI MI,460456073
900,MI MK,3000
900,CI MI_IDX,40911741
900,MI_IDX MK,126
900,CI MK,2818
900,MI MI_IDX T,9777765
900,CI MI T,238296969
900,MI MK T,1166
900,CI MI_IDX T,21136536
900,MI_IDX MK T,45
900,CI MK T,1246
900,CI MI MI_IDX,1119077963
900,MI MI_IDX MK,8904
900,CI MI MK,384058
900,CI MI_IDX MK,8331
900,CI MI MI_IDX T,612605444
900,MI MI_IDX MK T,3417
900,CI MI MK T,173098
900,CI MI_IDX MK T,3684
900,CI MI MI_IDX MK,1150371
900,CI MI MI_IDX MK T,517836
901,MI T,103
901,MI_IDX T,1
901,CI T,43
901,MK T,158
901,MI MI_IDX,6930334
901,CI MI,160233289
901,MI MK,235420417
901,CI MI_IDX,4798120
901,MI_IDX MK,3461792
901,CI MK,78775652
901,MI MI_IDX T,103
901,CI MI T,4429
901,MI MK T,16274
901,CI MI_IDX T,43
901,MI_IDX MK T,158
901,CI MK T,6794
901,CI MI MI_IDX,128493298
901,MI MI_IDX MK,226695005
901,CI MI MK,8341161975
901,CI MI_IDX MK,73188796
901,CI MI MI_IDX T,4429
901,MI MI_IDX MK T,16274
901,CI MI MK T,699782
901,CI MI_IDX MK T,6794
901,CI MI MI_IDX MK,8286390134
901,CI MI MI_IDX MK T,699782
902,MI T,215
902,MI_IDX T,57688
902,CI T,137854
902,MK T,250773
902,MI MI_IDX,19789
902,CI MI,144916
902,MI MK,502042
902,CI MI_IDX,6805589
902,MI_IDX MK,10424626
902,CI MK,56877800
902,MI MI_IDX T,653
902,CI MI T,10982
902,MI MK T,18070
902,CI MI_IDX T,346485
902,MI_IDX MK T,660237
902,CI MK T,7601557
902,CI MI MI_IDX,448918
902,MI MI_IDX MK,1577323
902,CI MI MK,13893569
902,CI MI_IDX MK,169576102
902,CI MI MI_IDX T,33476
902,MI MI_IDX MK T,55721
902,CI MI MK T,1077346
902,CI MI_IDX MK T,22918464
902,CI MI MI_IDX MK,44031584
902,CI MI MI_IDX MK T,3333411
903,MI T,391589
903,MI_IDX T,8209
903,CI T,80991
903,MK T,74307
903,MI MI_IDX,6930334
903,CI MI,38850598
903,MI MK,235420417
903,CI MI_IDX,1524870
903,MI_IDX MK,3461792
903,CI MK,15790390
903,MI MI_IDX T,153256
903,CI MI T,1336265
903,MI MK T,5466857
903,CI MI_IDX T,32225
903,MI_IDX MK T,59481
903,CI MK T,465809
903,CI MI MI_IDX,28807001
903,MI MI_IDX MK,226695005
903,CI MI MK,1321290424
903,CI MI_IDX MK,14382332
903,CI MI MI_IDX T,889338
903,MI MI_IDX MK T,5279564
903,CI MI MK T,50860727
903,CI MI_IDX MK T,432623
903,CI MI MI_IDX MK,1308807174
903,CI MI MI_IDX MK T,50398707
904,MI T,1907546
904,MI_IDX T,336821
904,CI T,21508945
904,MK T,17
904,MI MI_IDX,1118984
904,CI MI,84550565
904,MI MK,100
904,CI MI_IDX,13626495
904,MI_IDX MK,15
904,CI MK,687
904,MI MI_IDX T,753859
904,CI MI T,50746205
904,MI MK T,95
904,CI MI_IDX T,9523931
904,MI_IDX MK T,14
904,CI MK T,625
904,CI MI MI_IDX,61585685
904,MI MI_IDX MK,98
904,CI MI MK,10086
904,CI MI_IDX MK,648
904,CI MI MI_IDX T,38522968
904,MI MI_IDX MK T,93
904,CI MI MK T,9776
904,CI MI_IDX MK T,586
904,CI MI MI_IDX MK,10052
904,CI MI MI_IDX MK T,9742
905,MI T,343
905,MI_IDX T,10
905,CI T,28
905,MK T,1
905,MI MI_IDX,6930334
905,CI MI,68391211
905,MI MK,7196
905,CI MI_IDX,1351795
905,MI_IDX MK,77
905,CI MK,1581
905,MI MI_IDX T,245
905,CI MI T,788
905,MI MK T,125
905,CI MI_IDX T,26
905,MI_IDX MK T,1
905,CI MK T,3
905,CI MI MI_IDX,64861957
905,MI MI_IDX MK,7163
905,CI MI MK,233115
905,CI MI_IDX MK,1581
905,CI MI MI_IDX T,776
905,MI MI_IDX MK T,125
905,CI MI MK T,375
905,CI MI_IDX MK T,3
905,CI MI MI_IDX MK,233115
905,CI MI MI_IDX MK T,375
906,MI T,44538
906,MI_IDX T,430747
906,CI T,2343139
906,MK T,1253091
906,MI MI_IDX,539061
906,CI MI,6944638
906,MI MK,14162209
906,CI MI_IDX,6805589
906,MI_IDX MK,10424626
906,CI MK,56877800
906,MI MI_IDX T,131451
906,CI MI T,2644336
906,MI MK T,3771113
906,CI MI_IDX T,3062478
906,MI_IDX MK T,2559646
906,CI MK T,25318438
906,CI MI MI_IDX,21456889
906,MI MI_IDX MK,44065071
906,CI MI MK,925030942
906,CI MI_IDX MK,169576102
906,CI MI MI_IDX T,8144140
906,MI MI_IDX MK T,11593150
906,CI MI MK T,406204487
906,CI MI_IDX MK T,75064455
906,CI MI MI_IDX MK,2917840819
906,CI MI MI_IDX MK T,1279044537
907,MI T,21296
907,MI_IDX T,4410
907,CI T,3884
907,MK T,32054
907,MI MI_IDX,1639327
907,CI MI,1336215
907,MI MK,8855087
907,CI MI_IDX,2651939
907,MI_IDX MK,10424626
907,CI MK,18315107
907,MI MI_IDX T,7833
907,CI MI T,6535
907,MI MK T,50549
907,CI MI_IDX T,6324
907,MI_IDX MK T,25728
907,CI MK T,61527
907,CI MI MI_IDX,3465084
907,MI MI_IDX MK,22814326
907,CI MI MK,42580924
907,CI MI_IDX MK,52914155
907,CI MI MI_IDX T,12243
907,MI MI_IDX MK T,57609
907,CI MI MK T,126918
907,CI MI_IDX MK T,154005
907,CI MI MI_IDX MK,126714350
907,CI MI MI_IDX MK T,343962
908,MI T,8301049
908,MI_IDX T,209880
908,CI T,986086
908,MK T,329
908,MI MI_IDX,6930334
908,CI MI,111207799
908,MI MK,29250
908,CI MI_IDX,2264273
908,MI_IDX MK,409
908,CI MK,7295
908,MI MI_IDX T,4514712
908,CI MI T,86516733
908,MI MK T,26620
908,CI MI_IDX T,830835
908,MI_IDX MK T,307
908,CI MK T,5606
908,CI MI MI_IDX,104395233
908,MI MI_IDX MK,28647
908,CI MI MK,1425083
908,CI MI_IDX MK,7176
908,CI MI MI_IDX T,84704346
908,MI MI_IDX MK T,26339
908,CI MI MK T,1382254
908,CI MI_IDX MK T,5588
908,CI MI MI_IDX MK,1423832
908,CI MI MI_IDX MK T,1382057
909,MI T,260
909,MI_IDX T,3568
909,CI T,819
909,MK T,8
909,MI MI_IDX,45431
909,CI MI,8533
909,MI MK,198
909,CI MI_IDX,55537
909,MI_IDX MK,560
909,CI MK,164
909,MI MI_IDX T,130
909,CI MI T,62
909,MI MK T,2
909,CI MI_IDX T,590
909,MI_IDX MK T,8
909,CI MK T,3
909,CI MI MI_IDX,7875
909,MI MI_IDX MK,170
909,CI MI MK,74
909,CI MI_IDX MK,162
909,CI MI MI_IDX T,61
909,MI MI_IDX MK T,2
909,CI MI MK T,2
909,CI MI_IDX MK T,3
909,CI MI MI_IDX MK,73
909,CI MI MI_IDX MK T,2
910,MI T,1903
910,MI_IDX T,70
910,CI T,5761
910,MK T,1
910,MI MI_IDX,6930334
910,CI MI,460456073
910,MI MK,17970
910,CI MI_IDX,13626495
910,MI_IDX MK,338
910,CI MK,21503
910,MI MI_IDX T,999
910,CI MI T,73555
910,MI MK T,148
910,CI MI_IDX T,2779
910,MI_IDX MK T,1
910,CI MK T,153
910,CI MI MI_IDX,368278936
910,MI MI_IDX MK,17415
910,CI MI MK,1868822
910,CI MI_IDX MK,20428
910,CI MI MI_IDX T,58555
910,MI MI_IDX MK T,148
910,CI MI MK T,22644
910,CI MI_IDX MK T,153
910,CI MI MI_IDX MK,1858589
910,CI MI MI_IDX MK T,22644
911,MI T,1
911,MI_IDX T,1
911,CI T,56
911,MK T,74
911,MI MI_IDX,402292
911,CI MI,22320792
911,MI MK,4396339
911,CI MI_IDX,13626495
911,MI_IDX MK,3461792
911,CI MK,215765477
911,MI MI_IDX T,1
911,CI MI T,56
911,MI MK T,74
911,CI MI_IDX T,56
911,MI_IDX MK T,74
911,CI MK T,4144
911,CI MI MI_IDX,12035781
911,MI MI_IDX MK,3492205
911,CI MI MK,219112693
911,CI MI_IDX MK,200542501
911,CI MI MI_IDX T,56
911,MI MI_IDX MK T,74
911,CI MI MK T,4144
911,CI MI_IDX MK T,4144
911,CI MI MI_IDX MK,206602577
911,CI MI MI_IDX MK T,4144
912,MI T,1391518
912,MI_IDX T,117410
912,CI T,4004595
912,MK T,3
912,MI MI_IDX,20885030
912,CI MI,460456073
912,MI MK,2974
912,CI MI_IDX,40911741
912,MI_IDX MK,136
912,CI MK,3340
912,MI MI_IDX T,1464277
912,CI MI T,43114327
912,MI MK T,267
912,CI MI_IDX T,3946471
912,MI_IDX MK T,9
912,CI MK T,431
912,CI MI MI_IDX,1119077963
912,MI MI_IDX MK,9021
912,CI MI MK,380974
912,CI MI_IDX MK,10129
912,CI MI MI_IDX T,91489402
912,MI MI_IDX MK T,801
912,CI MI MK T,59832
912,CI MI_IDX MK T,1293
912,CI MI MI_IDX MK,1157340
912,CI MI MI_IDX MK T,179496
913,MI T,115135
913,MI_IDX T,5554
913,CI T,210569
913,MK T,1
913,MI MI_IDX,6930334
913,CI MI,460456073
913,MI MK,2005
913,CI MI_IDX,13626495
913,MI_IDX MK,39
913,CI MK,2404
913,MI MI_IDX T,75736
913,CI MI T,5092385
913,MI MK T,24
913,CI MI_IDX T,174216
913,MI_IDX MK T,1
913,CI MK T,407
913,CI MI MI_IDX,368278936
913,MI MI_IDX MK,1973
913,CI MI MK,233571
