QueryID,Tables,postgres_Estimate
868,CI MI MK,49
868,CI MC MK,55
868,CI MC MI T,54
868,MC MI MK T,55
868,CI MI MK T,50
868,CI MC MK T,53
868,CI MC MI MK,52
868,CI MC MI MK T,53
869,MI T,13030
869,MC T,12396
869,CI T,11640
869,MK T,11157
869,MC MI,12909
869,CI MI,13923
869,MI MK,11175
869,CI MC,13687
869,MC MK,13194
869,CI MK,12993
869,MC MI T,13389
869,CI MI T,12310
869,MI MK T,13230
869,CI MC T,11168
869,MC MK T,12045
869,CI MK T,14419
869,CI MC MI,13163
869,MC MI MK,12022
869,CI MI MK,12640
869,CI MC MK,11439
869,CI MC MI T,9692
869,MC MI MK T,11927
869,CI MI MK T,12172
869,CI MC MK T,12733
869,CI MC MI MK,12821
869,CI MC MI MK T,12650
870,MI T,181304
870,MC T,237876
870,CI T,162501
870,MK T,288963
870,MC MI,222313
870,CI MI,218595
870,MI MK,181849
870,CI MC,181292
870,MC MK,239195
870,CI MK,218168
870,MC MI T,203025
870,CI MI T,171423
870,MI MK T,166109
870,CI MC T,191529
870,MC MK T,196200
870,CI MK T,204256
870,CI MC MI,254968
870,MC MI MK,147216
870,CI MI MK,357239
870,CI MC MK,189694
870,CI MC MI T,185079
870,MC MI MK T,256530
870,CI MI MK T,192516
870,CI MC MK T,195362
870,CI MC MI MK,168421
870,CI MC MI MK T,201499
871,MI T,2541
871,MC T,2524
871,CI T,2571
871,MK T,2238
871,MC MI,2124
871,CI MI,2325
871,MI MK,2093
871,CI MC,2296
871,MC MK,2268
871,CI MK,2206
871,MC MI T,2309
871,CI MI T,1974
871,MI MK T,2233
871,CI MC T,2228
871,MC MK T,2411
871,CI MK T,2016
871,CI MC MI,2110
871,MC MI MK,2013
871,CI MI MK,2064
871,CI MC MK,1978
871,CI MC MI T,2252
871,MC MI MK T,1990
871,CI MI MK T,2278
871,CI MC MK T,2152
871,CI MC MI MK,2152
871,CI MC MI MK T,2301
872,MI T,1647
872,MC T,1946
872,CI T,1880
872,MK T,1840
872,MC MI,1571
872,CI MI,2098
872,MI MK,1846
872,CI MC,1704
872,MC MK,1710
872,CI MK,1692
872,MC MI T,1453
872,CI MI T,1886
872,MI MK T,1681
872,CI MC T,1772
872,MC MK T,1832
872,CI MK T,1553
872,CI MC MI,1738
872,MC MI MK,1882
872,CI MI MK,1521
872,CI MC MK,1576
872,CI MC MI T,1695
872,MC MI MK T,1808
872,CI MI MK T,1653
872,CI MC MK T,1899
872,CI MC MI MK,1833
872,CI MC MI MK T,1868
873,MI T,38
873,MC T,36
873,CI T,782
873,MK T,751
873,MC MI,633
873,CI MI,577
873,MI MK,42
873,CI MC,39
873,MC MK,42
873,CI MK,38
873,MC MI T,38
873,CI MI T,41
873,MI MK T,44
873,CI MC T,37
873,MC MK T,622
873,CI MK T,629
873,CI MC MI,642
873,MC MI MK,41
873,CI MI MK,39
873,CI MC MK,33
873,CI MC MI T,727
873,MC MI MK T,48
873,CI MI MK T,37
873,CI MC MK T,699
873,CI MC MI MK,38
873,CI MC MI MK T,632
874,MI T,1
874,MC T,1
874,CI T,1
874,MK T,1
874,MC MI,1
874,CI MI,1
874,MI MK,1
874,CI MC,1
874,MC MK,1
874,CI MK,1
874,MC MI T,1
874,CI MI T,1
874,MI MK T,1
874,CI MC T,1
874,MC MK T,1
874,CI MK T,1
874,CI MC MI,1
874,MC MI MK,1
874,CI MI MK,1
874,CI MC MK,1
874,CI MC MI T,1
874,MC MI MK T,1
874,CI MI MK T,1
874,CI MC MK T,1
874,CI MC MI MK,1
874,CI MC MI MK T,1
875,MI T,260
875,MC T,277
875,CI T,305
875,MK T,282
875,MC MI,294
875,CI MI,314
875,MI MK,315
875,CI MC,275
875,MC MK,302
875,CI MK,340
875,MC MI T,277
875,CI MI T,281
875,MI MK T,305
875,CI MC T,309
875,MC MK T,284
875,CI MK T,305
875,CI MC MI,249
875,MC MI MK,286
875,CI MI MK,307
875,CI MC MK,343
875,CI MC MI T,279
875,MC MI MK T,264
875,CI MI MK T,304
875,CI MC MK T,297
875,CI MC MI MK,286
875,CI MC MI MK T,282
876,MI T,561
876,MC T,616
876,CI T,603
876,MK T,606
876,MC MI,558
876,CI MI,623
876,MI MK,594
876,CI MC,587
876,MC MK,520
876,CI MK,661
876,MC MI T,541
876,CI MI T,552
876,MI MK T,609
876,CI MC T,537
876,MC MK T,656
876,CI MK T,669
876,CI MC MI,618
876,MC MI MK,550
876,CI MI MK,557
876,CI MC MK,684
876,CI MC MI T,560
876,MC MI MK T,606
876,CI MI MK T,564
876,CI MC MK T,557
876,CI MC MI MK,653
876,CI MC MI MK T,649
877,MI T,1
877,MC T,1
877,CI T,1
877,MK T,1
877,MC MI,1
877,CI MI,1
877,MI MK,1
877,CI MC,1
877,MC MK,1
877,CI MK,1
877,MC MI T,1
877,CI MI T,1
877,MI MK T,1
877,CI MC T,1
877,MC MK T,1
877,CI MK T,1
877,CI MC MI,1
877,MC MI MK,1
877,CI MI MK,1
877,CI MC MK,1
877,CI MC MI T,1
877,MC MI MK T,1
877,CI MI MK T,1
877,CI MC MK T,1
877,CI MC MI MK,1
877,CI MC MI MK T,1
878,MI T,185
878,MC T,178
878,CI T,164
878,MK T,202
878,MC MI,161
878,CI MI,195
878,MI MK,183
878,CI MC,160
878,MC MK,152
878,CI MK,163
878,MC MI T,184
878,CI MI T,160
878,MI MK T,124
878,CI MC T,149
878,MC MK T,167
878,CI MK T,177
878,CI MC MI,161
878,MC MI MK,202
878,CI MI MK,143
878,CI MC MK,161
878,CI MC MI T,130
878,MC MI MK T,143
878,CI MI MK T,151
878,CI MC MK T,156
878,CI MC MI MK,163
878,CI MC MI MK T,193
879,MI T,69
879,MC T,81
879,CI T,68
879,MK T,65
879,MC MI,58
879,CI MI,69
879,MI MK,70
879,CI MC,64
879,MC MK,66
879,CI MK,64
879,MC MI T,65
879,CI MI T,69
879,MI MK T,71
879,CI MC T,68
879,MC MK T,65
879,CI MK T,72
879,CI MC MI,66
879,MC MI MK,70
879,CI MI MK,59
879,CI MC MK,61
879,CI MC MI T,73
879,MC MI MK T,60
879,CI MI MK T,74
879,CI MC MK T,70
879,CI MC MI MK,71
879,CI MC MI MK T,76
880,MI T,1705
880,MC T,1610
880,CI T,1515
880,MK T,1267
880,MC MI,1306
880,CI MI,1543
880,MI MK,1356
880,CI MC,1320
880,MC MK,1338
880,CI MK,1502
880,MC MI T,1428
880,CI MI T,1468
880,MI MK T,1594
880,CI MC T,1378
880,MC MK T,1465
880,CI MK T,1644
880,CI MC MI,1592
880,MC MI MK,1632
880,CI MI MK,1696
880,CI MC MK,1465
880,CI MC MI T,1495
880,MC MI MK T,1515
880,CI MI MK T,1513
880,CI MC MK T,1341
880,CI MC MI MK,1450
880,CI MC MI MK T,1543
881,MI T,286526641
881,MI_IDX T,204592752
881,CI T,214290646
881,MK T,252242735
881,MI MI_IDX,265208680
881,CI MI,284959782
881,MI MK,312822462
881,CI MI_IDX,269225834
881,MI_IDX MK,245064520
881,CI MK,219619923
881,MI MI_IDX T,235051800
881,CI MI T,262191640
881,MI MK T,296483546
881,CI MI_IDX T,258324666
881,MI_IDX MK T,292144549
881,CI MK T,218764237
881,CI MI MI_IDX,313490534
881,MI MI_IDX MK,250090268
881,CI MI MK,263103661
881,CI MI_IDX MK,281681460
881,CI MI MI_IDX T,261680564
881,MI MI_IDX MK T,255660374
881,CI MI MK T,223740797
881,CI MI_IDX MK T,250615567
881,CI MI MI_IDX MK,227735689
881,CI MI MI_IDX MK T,271420572
882,MI T,1
882,MI_IDX T,1
882,CI T,1
882,MK T,1
882,MI MI_IDX,1
882,CI MI,1
882,MI MK,1
882,CI MI_IDX,1
882,MI_IDX MK,1
882,CI MK,1
882,MI MI_IDX T,1
882,CI MI T,1
882,MI MK T,1
882,CI MI_IDX T,1
882,MI_IDX MK T,1
882,CI MK T,1
882,CI MI MI_IDX,1
882,MI MI_IDX MK,1
882,CI MI MK,1
882,CI MI_IDX MK,1
882,CI MI MI_IDX T,1
882,MI MI_IDX MK T,1
882,CI MI MK T,1
882,CI MI_IDX MK T,1
882,CI MI MI_IDX MK,1
882,CI MI MI_IDX MK T,1
883,MI T,132200
883,MI_IDX T,117254
883,CI T,86240
883,MK T,92734
883,MI MI_IDX,96924
883,CI MI,92938
883,MI MK,119383
883,CI MI_IDX,106012
883,MI_IDX MK,113497
883,CI MK,97615
883,MI MI_IDX T,99244
883,CI MI T,113129
883,MI MK T,78141
883,CI MI_IDX T,103553
883,MI_IDX MK T,93704
883,CI MK T,89225
883,CI MI MI_IDX,103703
883,MI MI_IDX MK,108486
883,CI MI MK,84741
883,CI MI_IDX MK,81459
883,CI MI MI_IDX T,90657
883,MI MI_IDX MK T,97491
883,CI MI MK T,115869
883,CI MI_IDX MK T,106540
883,CI MI MI_IDX MK,90979
883,CI MI MI_IDX MK T,92250
884,MI T,29388
884,MI_IDX T,28351
884,CI T,30454
884,MK T,30318
884,MI MI_IDX,29360
884,CI MI,27371
884,MI MK,28798
884,CI MI_IDX,27732
884,MI_IDX MK,26004
884,CI MK,28947
884,MI MI_IDX T,27977
884,CI MI T,29974
884,MI MK T,29989
884,CI MI_IDX T,28121
884,MI_IDX MK T,27228
884,CI MK T,28395
884,CI MI MI_IDX,29976
884,MI MI_IDX MK,25480
884,CI MI MK,29631
884,CI MI_IDX MK,24479
884,CI MI MI_IDX T,29008
884,MI MI_IDX MK T,26476
884,CI MI MK T,30728
884,CI MI_IDX MK T,28670
884,CI MI MI_IDX MK,24929
884,CI MI MI_IDX MK T,30573
885,MI T,19
885,MI_IDX T,21
885,CI T,17
885,MK T,19
885,MI MI_IDX,22
885,CI MI,20
885,MI MK,16
885,CI MI_IDX,18
885,MI_IDX MK,20
885,CI MK,19
885,MI MI_IDX T,17
885,CI MI T,16
885,MI MK T,20
885,CI MI_IDX T,16
885,MI_IDX MK T,18
885,CI MK T,18
885,CI MI MI_IDX,17
885,MI MI_IDX MK,18
885,CI MI MK,23
885,CI MI_IDX MK,17
885,CI MI MI_IDX T,19
885,MI MI_IDX MK T,16
885,CI MI MK T,16
885,CI MI_IDX MK T,20
885,CI MI MI_IDX MK,19
885,CI MI MI_IDX MK T,16
886,MI T,70
886,MI_IDX T,50
886,CI T,71
886,MK T,72
886,MI MI_IDX,61
886,CI MI,71
886,MI MK,61
886,CI MI_IDX,70
886,MI_IDX MK,69
886,CI MK,77
886,MI MI_IDX T,66
886,CI MI T,82
886,MI MK T,77
886,CI MI_IDX T,59
886,MI_IDX MK T,64
886,CI MK T,76
886,CI MI MI_IDX,54
886,MI MI_IDX MK,77
886,CI MI MK,68
886,CI MI_IDX MK,58
886,CI MI MI_IDX T,65
886,MI MI_IDX MK T,68
886,CI MI MK T,65
886,CI MI_IDX MK T,66
886,CI MI MI_IDX MK,58
886,CI MI MI_IDX MK T,59
887,MI T,3149
887,MI_IDX T,4683
887,CI T,5131
887,MK T,5534
887,MI MI_IDX,3201
887,CI MI,5779
887,MI MK,4357
887,CI MI_IDX,3717
887,MI_IDX MK,4620
887,CI MK,4554
887,MI MI_IDX T,4923
887,CI MI T,5583
887,MI MK T,4300
887,CI MI_IDX T,4009
887,MI_IDX MK T,4790
887,CI MK T,3561
887,CI MI MI_IDX,3344
887,MI MI_IDX MK,3936
887,CI MI MK,5611
887,CI MI_IDX MK,6503
887,CI MI MI_IDX T,5220
887,MI MI_IDX MK T,4702
887,CI MI MK T,4214
887,CI MI_IDX MK T,4549
887,CI MI MI_IDX MK,4153
887,CI MI MI_IDX MK T,4995
888,MI T,26867080
888,MI_IDX T,28329543
888,CI T,28866667
888,MK T,30059134
888,MI MI_IDX,24571244
888,CI MI,28922656
888,MI MK,25190300
888,CI MI_IDX,30548288
888,MI_IDX MK,27344019
888,CI MK,28245656
888,MI MI_IDX T,23040721
888,CI MI T,26797090
888,MI MK T,26130755
888,CI MI_IDX T,28936863
888,MI_IDX MK T,24500456
888,CI MK T,27104458
888,CI MI MI_IDX,25475635
888,MI MI_IDX MK,30559123
888,CI MI MK,34643555
888,CI MI_IDX MK,23516273
888,CI MI MI_IDX T,26634060
888,MI MI_IDX MK T,26575378
888,CI MI MK T,24329654
888,CI MI_IDX MK T,32413507
888,CI MI MI_IDX MK,23006424
888,CI MI MI_IDX MK T,26384109
889,MI T,143892899
889,MI_IDX T,131995416
889,CI T,146484489
889,MK T,158636290
889,MI MI_IDX,147179729
889,CI MI,159249797
889,MI MK,158617712
889,CI MI_IDX,149403748
889,MI_IDX MK,166301780
889,CI MK,142143487
889,MI MI_IDX T,145332488
889,CI MI T,166939014
889,MI MK T,169596293
889,CI MI_IDX T,190889125
889,MI_IDX MK T,170354665
889,CI MK T,138906319
889,CI MI MI_IDX,154729057
889,MI MI_IDX MK,134373387
889,CI MI MK,174915015
889,CI MI_IDX MK,156147742
889,CI MI MI_IDX T,137756358
889,MI MI_IDX MK T,146883840
889,CI MI MK T,157962228
889,CI MI_IDX MK T,147465066
889,CI MI MI_IDX MK,156035784
889,CI MI MI_IDX MK T,187550630
890,MI T,4
890,MI_IDX T,5
890,CI T,5
890,MK T,5
890,MI MI_IDX,4
890,CI MI,5
890,MI MK,4
890,CI MI_IDX,4
890,MI_IDX MK,4
890,CI MK,4
890,MI MI_IDX T,5
890,CI MI T,4
890,MI MK T,5
890,CI MI_IDX T,4
890,MI_IDX MK T,4
890,CI MK T,5
890,CI MI MI_IDX,5
890,MI MI_IDX MK,5
890,CI MI MK,4
890,CI MI_IDX MK,4
890,CI MI MI_IDX T,5
890,MI MI_IDX MK T,5
890,CI MI MK T,4
890,CI MI_IDX MK T,4
890,CI MI MI_IDX MK,5
890,CI MI MI_IDX MK T,4
891,MI T,309
891,MI_IDX T,297
891,CI T,347
891,MK T,307
891,MI MI_IDX,258
891,CI MI,310
891,MI MK,344
891,CI MI_IDX,311
891,MI_IDX MK,346
891,CI MK,231
891,MI MI_IDX T,358
891,CI MI T,277
891,MI MK T,320
891,CI MI_IDX T,323
891,MI_IDX MK T,287
891,CI MK T,244
891,CI MI MI_IDX,337
891,MI MI_IDX MK,315
891,CI MI MK,315
891,CI MI_IDX MK,304
891,CI MI MI_IDX T,272
891,MI MI_IDX MK T,257
891,CI MI MK T,348
891,CI MI_IDX MK T,284
891,CI MI MI_IDX MK,318
891,CI MI MI_IDX MK T,356
892,MI T,39
892,MI_IDX T,30
892,CI T,33
892,MK T,33
892,MI MI_IDX,35
892,CI MI,36
892,MI MK,32
892,CI MI_IDX,33
892,MI_IDX MK,34
892,CI MK,36
892,MI MI_IDX T,31
892,CI MI T,31
892,MI MK T,34
892,CI MI_IDX T,33
892,MI_IDX MK T,28
892,CI MK T,28
892,CI MI MI_IDX,38
892,MI MI_IDX MK,27
892,CI MI MK,27
892,CI MI_IDX MK,32
892,CI MI MI_IDX T,32
892,MI MI_IDX MK T,32
892,CI MI MK T,28
892,CI MI_IDX MK T,32
892,CI MI MI_IDX MK,36
892,CI MI MI_IDX MK T,25
893,MI T,7235
893,MI_IDX T,6864
893,CI T,7588
893,MK T,8763
893,MI MI_IDX,7469
893,CI MI,7224
893,MI MK,8014
893,CI MI_IDX,7399
893,MI_IDX MK,7411
893,CI MK,8942
893,MI MI_IDX T,7190
893,CI MI T,7278
893,MI MK T,8323
893,CI MI_IDX T,8382
893,MI_IDX MK T,6899
893,CI MK T,7842
893,CI MI MI_IDX,8682
893,MI MI_IDX MK,6705
893,CI MI MK,6360
893,CI MI_IDX MK,8934
893,CI MI MI_IDX T,8942
893,MI MI_IDX MK T,7586
893,CI MI MK T,7942
893,CI MI_IDX MK T,8744
893,CI MI MI_IDX MK,7576
893,CI MI MI_IDX MK T,6307
894,MI T,124
894,MI_IDX T,110
894,CI T,107
894,MK T,122
894,MI MI_IDX,110
894,CI MI,105
894,MI MK,123
894,CI MI_IDX,95
894,MI_IDX MK,103
894,CI MK,115
894,MI MI_IDX T,89
894,CI MI T,119
894,MI MK T,99
894,CI MI_IDX T,123
894,MI_IDX MK T,102
894,CI MK T,117
894,CI MI MI_IDX,96
894,MI MI_IDX MK,115
894,CI MI MK,104
894,CI MI_IDX MK,106
894,CI MI MI_IDX T,92
894,MI MI_IDX MK T,118
894,CI MI MK T,109
894,CI MI_IDX MK T,87
894,CI MI MI_IDX MK,113
894,CI MI MI_IDX MK T,100
895,MI T,31106
895,MI_IDX T,32580
895,CI T,25835
895,MK T,29741
895,MI MI_IDX,28264
895,CI MI,33967
895,MI MK,29926
895,CI MI_IDX,25039
895,MI_IDX MK,38223
895,CI MK,35596
895,MI MI_IDX T,28086
895,CI MI T,28817
895,MI MK T,30315
895,CI MI_IDX T,32722
895,MI_IDX MK T,31013
895,CI MK T,26644
895,CI MI MI_IDX,36443
895,MI MI_IDX MK,37534
895,CI MI MK,33483
895,CI MI_IDX MK,29118
895,CI MI MI_IDX T,37907
895,MI MI_IDX MK T,33399
895,CI MI MK T,35885
895,CI MI_IDX MK T,29447
895,CI MI MI_IDX MK,26886
895,CI MI MI_IDX MK T,31572
896,MI T,6207252
896,MI_IDX T,7345394
896,CI T,6990523
896,MK T,5820879
896,MI MI_IDX,6202476
896,CI MI,7260026
896,MI MK,4980771
896,CI MI_IDX,6144656
896,MI_IDX MK,6655119
896,CI MK,6074335
896,MI MI_IDX T,5973519
896,CI MI T,6367742
896,MI MK T,6216847
896,CI MI_IDX T,7582276
896,MI_IDX MK T,6101492
896,CI MK T,6104049
896,CI MI MI_IDX,7335578
896,MI MI_IDX MK,6164712
896,CI MI MK,6265064
896,CI MI_IDX MK,4823512
896,CI MI MI_IDX T,5202724
896,MI MI_IDX MK T,5661796
896,CI MI MK T,6109735
896,CI MI_IDX MK T,8563182
896,CI MI MI_IDX MK,7082399
896,CI MI MI_IDX MK T,5877769
897,MI T,1964
897,MI_IDX T,1961
897,CI T,1709
897,MK T,1658
897,MI MI_IDX,1908
897,CI MI,2020
897,MI MK,1608
897,CI MI_IDX,1887
897,MI_IDX MK,1588
897,CI MK,2354
897,MI MI_IDX T,1871
897,CI MI T,1853
897,MI MK T,1885
897,CI MI_IDX T,1764
897,MI_IDX MK T,1580
897,CI MK T,2051
897,CI MI MI_IDX,1802
897,MI MI_IDX MK,1734
897,CI MI MK,1886
897,CI MI_IDX MK,1983
897,CI MI MI_IDX T,1689
897,MI MI_IDX MK T,1787
897,CI MI MK T,2059
897,CI MI_IDX MK T,1458
897,CI MI MI_IDX MK,1716
897,CI MI MI_IDX MK T,1867
898,MI T,646000
898,MI_IDX T,738395
898,CI T,727605
898,MK T,790585
898,MI MI_IDX,1092919
898,CI MI,667705
898,MI MK,42082
898,CI MI_IDX,42597
898,MI_IDX MK,617233
898,CI MK,36896
898,MI MI_IDX T,794583
898,CI MI T,925141
898,MI MK T,723258
898,CI MI_IDX T,789698
898,MI_IDX MK T,828655
898,CI MK T,41242
898,CI MI MI_IDX,738470
898,MI MI_IDX MK,41841
898,CI MI MK,753492
898,CI MI_IDX MK,870204
898,CI MI MI_IDX T,454959
898,MI MI_IDX MK T,39460
898,CI MI MK T,726964
898,CI MI_IDX MK T,37272
898,CI MI MI_IDX MK,736341
898,CI MI MI_IDX MK T,39138
899,MI T,14
899,MI_IDX T,13
899,CI T,16
899,MK T,12
899,MI MI_IDX,16
899,CI MI,19
899,MI MK,13
899,CI MI_IDX,10
899,MI_IDX MK,11
899,CI MK,15
899,MI MI_IDX T,12
899,CI MI T,12
899,MI MK T,19
899,CI MI_IDX T,10
899,MI_IDX MK T,20
899,CI MK T,13
899,CI MI MI_IDX,24
899,MI MI_IDX MK,8
899,CI MI MK,13
899,CI MI_IDX MK,10
899,CI MI MI_IDX T,13
899,MI MI_IDX MK T,11
899,CI MI MK T,13
899,CI MI_IDX MK T,13
899,CI MI MI_IDX MK,12
899,CI MI MI_IDX MK T,13
900,MI T,65985
900,MI_IDX T,81940
900,CI T,64399
900,MK T,78810
900,MI MI_IDX,86250
900,CI MI,74086
900,MI MK,83608
900,CI MI_IDX,65928
900,MI_IDX MK,78932
900,CI MK,76351
900,MI MI_IDX T,63175
900,CI MI T,87129
900,MI MK T,76283
900,CI MI_IDX T,70308
900,MI_IDX MK T,85814
900,CI MK T,70829
900,CI MI MI_IDX,76998
900,MI MI_IDX MK,77846
900,CI MI MK,77585
900,CI MI_IDX MK,81781
900,CI MI MI_IDX T,80095
900,MI MI_IDX MK T,68217
900,CI MI MK T,79889
900,CI MI_IDX MK T,79606
900,CI MI MI_IDX MK,82335
900,CI MI MI_IDX MK T,77146
901,MI T,394
901,MI_IDX T,328
901,CI T,346
901,MK T,322
901,MI MI_IDX,352
901,CI MI,333
901,MI MK,375
901,CI MI_IDX,343
901,MI_IDX MK,370
901,CI MK,380
901,MI MI_IDX T,301
901,CI MI T,363
901,MI MK T,376
901,CI MI_IDX T,395
901,MI_IDX MK T,363
901,CI MK T,299
901,CI MI MI_IDX,407
901,MI MI_IDX MK,359
901,CI MI MK,385
901,CI MI_IDX MK,350
901,CI MI MI_IDX T,402
901,MI MI_IDX MK T,321
901,CI MI MK T,374
901,CI MI_IDX MK T,290
901,CI MI MI_IDX MK,352
901,CI MI MI_IDX MK T,336
902,MI T,4279
902,MI_IDX T,3493
902,CI T,4400
902,MK T,4591
902,MI MI_IDX,3204
902,CI MI,2914
902,MI MK,3579
902,CI MI_IDX,2989
902,MI_IDX MK,3272
902,CI MK,2959
902,MI MI_IDX T,3541
902,CI MI T,4055
902,MI MK T,3926
902,CI MI_IDX T,3388
902,MI_IDX MK T,3409
902,CI MK T,4165
902,CI MI MI_IDX,3564
902,MI MI_IDX MK,3648
902,CI MI MK,4358
902,CI MI_IDX MK,3501
902,CI MI MI_IDX T,3736
902,MI MI_IDX MK T,3347
902,CI MI MK T,3682
902,CI MI_IDX MK T,3068
902,CI MI MI_IDX MK,3976
902,CI MI MI_IDX MK T,3646
903,MI T,291793
903,MI_IDX T,228260
903,CI T,250329
903,MK T,262200
903,MI MI_IDX,240960
903,CI MI,254078
903,MI MK,294237
903,CI MI_IDX,230364
903,MI_IDX MK,218865
903,CI MK,221061
903,MI MI_IDX T,284791
903,CI MI T,283547
903,MI MK T,299625
903,CI MI_IDX T,252065
903,MI_IDX MK T,253398
903,CI MK T,269874
903,CI MI MI_IDX,272517
903,MI MI_IDX MK,292627
903,CI MI MK,263640
903,CI MI_IDX MK,231820
903,CI MI MI_IDX T,269514
903,MI MI_IDX MK T,223235
903,CI MI MK T,256223
903,CI MI_IDX MK T,282126
903,CI MI MI_IDX MK,261451
903,CI MI MI_IDX MK T,193196
904,MI T,9936
904,MI_IDX T,10007
904,CI T,10620
904,MK T,8528
904,MI MI_IDX,10400
904,CI MI,9542
904,MI MK,9260
904,CI MI_IDX,8971
904,MI_IDX MK,8721
904,CI MK,8851
904,MI MI_IDX T,9434
904,CI MI T,8446
904,MI MK T,11279
904,CI MI_IDX T,12831
904,MI_IDX MK T,8931
904,CI MK T,10123
904,CI MI MI_IDX,10570
904,MI MI_IDX MK,8983
904,CI MI MK,10214
904,CI MI_IDX MK,9383
904,CI MI MI_IDX T,8495
904,MI MI_IDX MK T,9302
904,CI MI MK T,7835
904,CI MI_IDX MK T,11148
904,CI MI MI_IDX MK,9553
904,CI MI MI_IDX MK T,9798
905,MI T,1
905,MI_IDX T,1
905,CI T,1
905,MK T,1
905,MI MI_IDX,1
905,CI MI,1
905,MI MK,1
905,CI MI_IDX,1
905,MI_IDX MK,1
905,CI MK,1
905,MI MI_IDX T,1
905,CI MI T,1
905,MI MK T,1
905,CI MI_IDX T,1
905,MI_IDX MK T,1
905,CI MK T,1
905,CI MI MI_IDX,1
905,MI MI_IDX MK,1
905,CI MI MK,1
905,CI MI_IDX MK,1
905,CI MI MI_IDX T,1
905,MI MI_IDX MK T,1
905,CI MI MK T,1
905,CI MI_IDX MK T,1
905,CI MI MI_IDX MK,1
905,CI MI MI_IDX MK T,1
906,MI T,3274394
906,MI_IDX T,4048410
906,CI T,3857731
906,MK T,3810535
906,MI MI_IDX,3689045
906,CI MI,4065620
906,MI MK,3895462
906,CI MI_IDX,3878803
906,MI_IDX MK,3523452
906,CI MK,2694397
906,MI MI_IDX T,4549284
906,CI MI T,3295865
906,MI MK T,2695865
906,CI MI_IDX T,3285255
906,MI_IDX MK T,3555440
906,CI MK T,3752919
906,CI MI MI_IDX,4614563
906,MI MI_IDX MK,3745489
906,CI MI MK,3326062
906,CI MI_IDX MK,3806129
906,CI MI MI_IDX T,3959291
906,MI MI_IDX MK T,3562256
906,CI MI MK T,4425466
906,CI MI_IDX MK T,3930587
906,CI MI MI_IDX MK,3481766
906,CI MI MI_IDX MK T,4773226
907,MI T,165727
907,MI_IDX T,168248
907,CI T,147180
907,MK T,189933
907,MI MI_IDX,184615
907,CI MI,201062
907,MI MK,184404
907,CI MI_IDX,156868
907,MI_IDX MK,154151
907,CI MK,225098
907,MI MI_IDX T,198063
907,CI MI T,141663
907,MI MK T,171411
907,CI MI_IDX T,150901
907,MI_IDX MK T,172865
907,CI MK T,221616
907,CI MI MI_IDX,173251
907,MI MI_IDX MK,191488
907,CI MI MK,194951
907,CI MI_IDX MK,181854
907,CI MI MI_IDX T,234102
907,MI MI_IDX MK T,189829
907,CI MI MK T,148249
907,CI MI_IDX MK T,146344
907,CI MI MI_IDX MK,184927
907,CI MI MI_IDX MK T,182124
908,MI T,4078
908,MI_IDX T,5727
908,CI T,4645
908,MK T,3662
908,MI MI_IDX,4384
908,CI MI,4595
908,MI MK,5393
908,CI MI_IDX,5305
908,MI_IDX MK,4179
908,CI MK,4553
908,MI MI_IDX T,4964
908,CI MI T,4566
908,MI MK T,4042
908,CI MI_IDX T,3745
908,MI_IDX MK T,4367
908,CI MK T,4317
908,CI MI MI_IDX,4505
908,MI MI_IDX MK,3808
908,CI MI MK,3970
908,CI MI_IDX MK,3817
908,CI MI MI_IDX T,4471
908,MI MI_IDX MK T,3783
908,CI MI MK T,3967
908,CI MI_IDX MK T,4286
908,CI MI MI_IDX MK,3944
908,CI MI MI_IDX MK T,4780
909,MI T,1
909,MI_IDX T,1
909,CI T,1
909,MK T,1
909,MI MI_IDX,1
909,CI MI,1
909,MI MK,1
909,CI MI_IDX,1
909,MI_IDX MK,1
909,CI MK,1
909,MI MI_IDX T,1
909,CI MI T,1
909,MI MK T,1
909,CI MI_IDX T,1
909,MI_IDX MK T,1
909,CI MK T,1
909,CI MI MI_IDX,1
909,MI MI_IDX MK,1
909,CI MI MK,1
909,CI MI_IDX MK,1
909,CI MI MI_IDX T,1
909,MI MI_IDX MK T,1
909,CI MI MK T,1
909,CI MI_IDX MK T,1
909,CI MI MI_IDX MK,1
909,CI MI MI_IDX MK T,1
910,MI T,6
910,MI_IDX T,8
910,CI T,8
910,MK T,7
910,MI MI_IDX,9
910,CI MI,8
910,MI MK,8
910,CI MI_IDX,6
910,MI_IDX MK,8
910,CI MK,8
910,MI MI_IDX T,8
910,CI MI T,8
910,MI MK T,7
910,CI MI_IDX T,7
910,MI_IDX MK T,8
910,CI MK T,9
910,CI MI MI_IDX,8
910,MI MI_IDX MK,9
910,CI MI MK,9
910,CI MI_IDX MK,8
910,CI MI MI_IDX T,8
910,MI MI_IDX MK T,7
910,CI MI MK T,10
910,CI MI_IDX MK T,9
910,CI MI MI_IDX MK,7
910,CI MI MI_IDX MK T,8
911,MI T,87
911,MI_IDX T,83
911,CI T,86
911,MK T,93
911,MI MI_IDX,94
911,CI MI,89
911,MI MK,91
911,CI MI_IDX,78
911,MI_IDX MK,81
911,CI MK,78
911,MI MI_IDX T,80
911,CI MI T,74
911,MI MK T,77
911,CI MI_IDX T,99
911,MI_IDX MK T,89
911,CI MK T,82
911,CI MI MI_IDX,84
911,MI MI_IDX MK,79
911,CI MI MK,104
